Customer ID,Name,Email,Product Purchased,Purchase Date,Amount Spent ($),Age,City,Payment Method,Last Login Date,Membership Status,Number of Orders,Average Order Value ($),Preferred Shipping Method,Account Created Date
5511,Aaron Cline,andersonjesus@example.com,Portable Charger,2025-01-28,103.42,57,North Donna,Credit Card,2024-12-14,Bronze,26,3.98,Standard,2023-12-28 04:32:29.383564
9340,John Smith,morganjared@example.com,Portable Charger,2025-02-07,272.35,54,Sylviafurt,PayPal,2025-02-17,Gold,2,136.18,Express,2023-04-17 00:03:44.811387
6080,Thomas Reyes,brich@example.net,Smartphone,2025-02-07,302.79,80,East Dylanbury,PayPal,2025-02-06,Bronze,19,15.94,Express,2023-08-31 09:22:58.262521
2884,Shelby Smith,townsendheidi@example.net,Portable Charger,2025-02-10,60.24,42,Lake Michael,Credit Card,2024-09-06,Gold,36,1.67,Express,2023-08-24 08:40:19.609173
3867,Stacy Grant,ronaldmorris@example.com,Wireless Headphones,2025-01-29,463.01,32,Fisherchester,Credit Card,2024-12-29,Silver,14,33.07,Standard,2024-02-01 09:04:32.328363
8422,Angela Stewart,ineal@example.net,Wireless Headphones,2025-02-06,471.69,49,East Meghanfort,PayPal,2024-09-17,Gold,29,16.27,Standard,2023-07-13 02:34:19.501393
3028,Joseph Jackson,emilynewton@example.com,Laptop Case,2025-01-29,366.13,77,Brennanport,Credit Card,2024-11-15,Bronze,48,7.63,Standard,2023-07-12 23:01:18.234748
4928,Erin Harrison,swilliams@example.net,Smartphone,2025-02-13,231.54,57,West Emily,Credit Card,2025-01-10,Gold,43,5.38,Standard,2023-04-07 14:38:19.581470
4755,Rebecca Bradley,mooredebbie@example.com,Smartphone,2025-01-24,395.19,37,Scottville,PayPal,2024-09-18,Bronze,3,131.73,Standard,2023-06-10 13:40:02.692847
8913,Lori Mcintyre,apalmer@example.com,Smartphone,2025-02-18,428.1,41,West Haleyhaven,Debit Card,2024-10-12,Silver,31,13.81,Express,2024-01-13 09:14:25.079865
5834,Roberto Hernandez,xbaker@example.org,Wireless Headphones,2025-01-24,47.45,32,Annstad,Debit Card,2025-02-02,Gold,20,2.37,Standard,2023-05-22 05:38:24.230646
5042,Steven Nichols,toni78@example.org,Smartphone,2025-02-14,162.93,45,West Kristin,Debit Card,2024-12-02,Gold,47,3.47,Express,2023-12-04 02:18:17.938030
4104,Sara Brewer,misty14@example.net,Laptop Case,2025-01-30,397.01,62,Thomasfurt,Credit Card,2024-11-19,Gold,35,11.34,Standard,2023-03-01 05:23:53.683403
5642,Samuel Jones,james05@example.net,Wireless Headphones,2025-02-18,83.61,51,East Patriciaburgh,PayPal,2025-02-10,Silver,12,6.97,Standard,2023-03-30 17:59:53.560885
9539,Kristin Phillips,lori05@example.com,Smartphone,2025-02-05,243.95,66,New Susan,Credit Card,2024-11-01,Bronze,36,6.78,Standard,2023-11-12 21:07:12.839743
8790,Gary Lopez,xstevens@example.com,Smartphone,2025-01-28,160.55,28,Port Ashley,Debit Card,2024-10-17,Silver,4,40.14,Standard,2023-11-20 20:19:22.509759
1342,Anna Moore,elizabeth25@example.net,Smartphone,2025-02-05,113.16,55,Geraldshire,Debit Card,2024-10-31,Bronze,41,2.76,Express,2023-11-28 06:46:27.379148
5802,Michael Craig,stephaniewright@example.com,Laptop Case,2025-02-14,330.51,25,South Thomasmouth,PayPal,2024-10-09,Bronze,29,11.4,Standard,2023-10-21 16:53:41.466598
9125,Tyler Sweeney,bradleydavis@example.com,Smartphone,2025-02-12,128.01,37,East Amanda,Credit Card,2024-12-10,Bronze,39,3.28,Express,2024-02-18 19:30:03.072695
8279,Devin Harris,aaron78@example.org,Portable Charger,2025-01-31,338.95,26,New Lauraburgh,PayPal,2024-11-10,Gold,18,18.83,Express,2023-03-29 03:32:59.092389
6534,Maria Howard,briangomez@example.net,Portable Charger,2025-02-18,173.93,24,Evanfurt,Credit Card,2024-12-03,Bronze,36,4.83,Express,2023-05-07 16:01:47.964773
1609,Lauren Lynch,lauren24@example.net,Portable Charger,2025-02-17,475.39,42,New Pamelaville,Debit Card,2024-09-11,Gold,7,67.91,Standard,2023-04-12 15:44:27.207779
8368,Deborah Thomas,darius11@example.com,Wireless Headphones,2025-02-09,453.56,31,Dianafurt,Credit Card,2024-08-25,Silver,5,90.71,Express,2023-08-29 13:04:50.308263
1471,Samuel Simpson,ddavis@example.org,Smartphone,2025-02-01,431.47,31,East Jennifermouth,PayPal,2024-12-10,Gold,37,11.66,Express,2023-03-31 04:04:55.302233
1704,Charles Black,hchan@example.com,Portable Charger,2025-02-14,376.95,23,Paulfurt,Credit Card,2025-02-07,Bronze,37,10.19,Express,2023-08-11 10:01:20.584615
9722,Sharon Hanson,diazshelley@example.org,Laptop Case,2025-01-25,95.23,62,North Hollybury,PayPal,2025-01-09,Bronze,18,5.29,Express,2023-10-24 13:31:34.658593
9424,Peter Hurst,grahamnicole@example.org,Portable Charger,2025-02-04,397.69,50,South Karlaport,Credit Card,2024-08-29,Bronze,23,17.29,Standard,2023-09-16 19:26:38.800690
4936,Faith Sharp,christineclark@example.org,Portable Charger,2025-02-05,228.87,18,New Denisefurt,Credit Card,2024-11-01,Gold,25,9.15,Standard,2023-07-11 07:49:47.197072
1906,Holly Beard,mark55@example.org,Portable Charger,2025-02-04,85.72,69,Lake Brettton,PayPal,2024-10-10,Gold,22,3.9,Standard,2023-09-15 23:39:33.933445
6941,Joshua Davis,nicoledavila@example.net,Wireless Headphones,2025-02-03,328.87,28,Nguyenview,Debit Card,2025-01-14,Bronze,33,9.97,Express,2023-08-30 21:55:00.951790
5628,Thomas Thomas,michael99@example.org,Laptop Case,2025-02-03,199.12,67,Ortegachester,Credit Card,2024-09-22,Silver,6,33.19,Standard,2023-03-30 09:59:24.087115
8794,Wendy Rivera,acameron@example.com,Smartphone,2025-02-04,172.54,53,South Paultown,Credit Card,2024-09-19,Gold,45,3.83,Express,2023-07-12 23:58:48.015504
9443,Jordan Mcneil,denise80@example.com,Portable Charger,2025-01-28,392.53,67,Carlashire,Debit Card,2024-11-08,Bronze,3,130.84,Express,2023-03-26 06:40:44.231588
9594,Brian Schmidt MD,jamesbailey@example.net,Smartphone,2025-02-02,289.02,64,Port Ashleyhaven,Credit Card,2024-10-31,Bronze,35,8.26,Standard,2023-03-14 12:20:35.950565
1272,Hector Davis,rlane@example.org,Smartphone,2025-01-24,326.22,41,West Thomasborough,Credit Card,2024-11-23,Bronze,44,7.41,Standard,2024-01-15 16:34:14.083776
6898,Kayla Carroll,allisonsolomon@example.net,Portable Charger,2025-01-21,261.44,24,Port Melissamouth,PayPal,2024-12-10,Gold,8,32.68,Express,2023-12-06 12:24:52.244421
4237,Taylor Flores,patricia04@example.org,Smartphone,2025-02-11,331.32,55,Port John,PayPal,2024-11-10,Gold,11,30.12,Express,2024-02-11 02:58:55.986383
7276,Roberto Smith,amandapeck@example.org,Portable Charger,2025-02-05,151.11,41,Mejiamouth,Debit Card,2024-11-03,Silver,12,12.59,Standard,2023-07-04 18:18:03.363969
9690,Charles Anderson,xrobinson@example.com,Laptop Case,2025-02-11,320.21,39,North Alexanderview,Credit Card,2024-11-30,Silver,44,7.28,Express,2023-09-27 00:14:26.219017
7663,Heather Santiago,bryan65@example.net,Laptop Case,2025-02-16,41.43,23,Reillyborough,Debit Card,2024-12-12,Bronze,6,6.91,Express,2023-10-05 00:20:56.273478
8600,Patrick Williams,phicks@example.net,Smartphone,2025-02-03,234.28,46,West Loristad,Credit Card,2024-12-29,Silver,7,33.47,Express,2024-01-20 14:38:57.959040
6606,Anthony Johnson,robert45@example.net,Wireless Headphones,2025-02-03,136.97,70,West Marioville,PayPal,2024-11-26,Gold,8,17.12,Express,2023-05-11 02:27:26.914306
2757,Sharon Palmer,renee45@example.net,Laptop Case,2025-01-25,281.84,27,East Kellyside,Credit Card,2024-09-19,Gold,24,11.74,Express,2023-04-24 11:38:51.928417
4573,Stephen White,whitecrystal@example.net,Laptop Case,2025-01-26,132.81,32,Davidmouth,PayPal,2024-10-04,Gold,27,4.92,Express,2023-07-31 03:51:44.590224
8557,Heather Henry,andrea28@example.com,Laptop Case,2025-02-03,35.13,35,East Cody,Debit Card,2024-09-11,Bronze,5,7.03,Express,2023-06-02 12:13:45.733116
7543,Amy Lopez,vkane@example.com,Portable Charger,2025-01-28,443.11,30,New Amy,Debit Card,2025-01-02,Gold,35,12.66,Standard,2024-01-05 04:34:16.145363
1614,Julie Williams,jessicadavis@example.net,Smartphone,2025-02-06,126.69,72,Smithfurt,Credit Card,2024-09-14,Bronze,48,2.64,Express,2023-09-03 09:33:44.654788
5095,Pamela Gray,brandonsantiago@example.org,Portable Charger,2025-02-18,331.29,64,Harmonchester,Credit Card,2024-10-12,Bronze,22,15.06,Standard,2023-07-10 17:07:50.446322
9358,Mary Sanchez,pcraig@example.org,Portable Charger,2025-02-17,308.11,54,Hartmanburgh,Debit Card,2024-12-30,Bronze,25,12.32,Standard,2024-01-25 15:31:54.517252
5051,Angelica Russell,zevans@example.org,Portable Charger,2025-01-30,331.05,51,Tranchester,PayPal,2024-09-30,Gold,33,10.03,Express,2023-06-24 00:05:23.000395
5683,Julia Taylor,wchavez@example.org,Wireless Headphones,2025-01-26,40.52,77,Sandraside,Credit Card,2024-12-12,Gold,35,1.16,Standard,2023-03-07 15:27:48.975876
4578,Fernando Simpson,wbeck@example.net,Smartphone,2025-02-14,355.4,70,Cabreramouth,Credit Card,2025-01-30,Silver,22,16.15,Express,2023-06-12 02:05:24.444175
1654,Douglas Cook,jacksonjeffrey@example.com,Portable Charger,2025-02-12,239.24,63,West Anthony,Credit Card,2025-02-11,Silver,12,19.94,Standard,2024-02-12 14:24:31.793851
9323,Mr. Jonathan Lawrence,rebeccawarren@example.net,Smartphone,2025-02-10,438.25,61,Grantchester,Debit Card,2024-11-19,Bronze,8,54.78,Standard,2023-10-28 09:04:32.692376
2281,Laurie Hawkins,davisdiana@example.net,Laptop Case,2025-02-05,70.02,38,North Tammyville,PayPal,2024-11-27,Gold,17,4.12,Standard,2023-11-21 08:06:50.138544
3441,Cody Ramirez,megan79@example.com,Smartphone,2025-02-04,58.84,26,New Craigfort,Debit Card,2024-10-27,Gold,44,1.34,Standard,2023-07-01 03:59:00.850502
5613,Brittany Williams,ohood@example.net,Wireless Headphones,2025-01-23,403.3,68,Hoodchester,PayPal,2025-01-20,Silver,7,57.61,Standard,2023-07-23 18:36:13.061398
1617,Carlos Clark,janethernandez@example.net,Portable Charger,2025-02-14,221.75,41,Woodardberg,Credit Card,2024-12-29,Bronze,45,4.93,Standard,2023-04-18 14:33:16.770977
8960,Brian Harrison,nathan48@example.com,Portable Charger,2025-02-05,185.18,36,Velasquezmouth,Credit Card,2024-08-27,Bronze,21,8.82,Express,2023-12-06 03:31:12.177642
2774,Kent Thompson,ykennedy@example.com,Portable Charger,2025-02-13,237.69,46,Millerfort,Credit Card,2024-10-21,Gold,9,26.41,Standard,2024-01-29 00:16:34.704267
1535,Alyssa Wilson,pjimenez@example.net,Smartphone,2025-02-14,234.15,37,Miguelland,Debit Card,2024-12-20,Bronze,16,14.63,Standard,2023-12-21 16:44:36.997835
1596,Dale Luna,pwalker@example.net,Portable Charger,2025-01-22,380.04,39,Jameston,Credit Card,2024-09-12,Bronze,31,12.26,Standard,2024-01-17 21:31:21.550651
5582,Mrs. Dominique Shea,lnelson@example.net,Laptop Case,2025-02-13,212.38,38,West Jade,Debit Card,2024-10-14,Silver,16,13.27,Standard,2023-09-23 13:46:16.468639
1312,Eric Leonard,hayesjoseph@example.net,Portable Charger,2025-01-21,463.36,57,South Roberto,Debit Card,2024-11-11,Gold,18,25.74,Express,2023-11-05 16:26:08.885727
7401,Juan Joseph,katherinejohnson@example.net,Portable Charger,2025-02-07,198.68,74,Derrickland,Credit Card,2024-10-17,Silver,33,6.02,Express,2023-04-27 18:07:44.878896
2369,Vincent Smith,adamsanthony@example.org,Portable Charger,2025-02-14,113.89,63,Rangelshire,Debit Card,2024-12-24,Silver,38,3.0,Express,2024-02-15 00:45:59.301685
6050,Kenneth Miller,ymorgan@example.org,Laptop Case,2025-01-27,99.62,71,Port Mark,Credit Card,2024-12-17,Bronze,33,3.02,Standard,2023-03-01 11:26:43.747384
1448,Willie White,imassey@example.com,Smartphone,2025-02-18,340.26,49,East Charleschester,PayPal,2024-12-13,Silver,26,13.09,Standard,2023-11-14 18:18:08.816151
7041,David Kane,courtneymiller@example.net,Laptop Case,2025-02-02,445.16,51,West Michael,PayPal,2025-01-22,Silver,14,31.8,Express,2023-02-22 23:07:04.584965
2711,Christopher Gross,emilymyers@example.com,Smartphone,2025-02-09,369.21,53,Hallborough,PayPal,2025-02-09,Bronze,7,52.74,Express,2023-03-18 18:37:31.705188
3548,Michelle Gomez,jennifer65@example.com,Portable Charger,2025-02-05,54.38,42,Weissfurt,PayPal,2024-09-17,Gold,29,1.88,Standard,2023-07-31 06:12:34.252150
2043,Douglas Rodriguez,randysanchez@example.org,Smartphone,2025-02-18,103.58,32,Fergusonton,PayPal,2024-10-06,Gold,14,7.4,Standard,2023-07-30 17:42:56.745728
3958,Gregory Pratt,colleen20@example.net,Smartphone,2025-01-31,265.45,63,Austinbury,Debit Card,2024-09-27,Silver,24,11.06,Standard,2023-11-28 12:36:50.902043
5981,Jeffrey Vaughn,fischerjeffrey@example.com,Portable Charger,2025-02-01,119.46,68,Lake Christina,PayPal,2024-11-09,Silver,20,5.97,Express,2023-08-27 19:55:37.916762
5464,Tammy Webb,hillwesley@example.com,Portable Charger,2025-01-23,424.03,24,New Suzanne,PayPal,2025-02-13,Silver,5,84.81,Standard,2024-02-04 20:03:17.728790
7696,Scott Jones,hayley88@example.com,Portable Charger,2025-01-30,304.71,76,Hopkinsmouth,Credit Card,2024-08-27,Gold,46,6.62,Standard,2023-04-21 17:39:21.629644
8432,Mary Trujillo,osbornebryan@example.org,Laptop Case,2025-01-22,284.58,24,Meganstad,Credit Card,2024-09-22,Gold,39,7.3,Standard,2023-06-22 21:35:55.948851
4749,Amanda Moore,kimchad@example.org,Portable Charger,2025-02-04,279.82,48,Matthewsside,Debit Card,2025-02-06,Bronze,36,7.77,Express,2023-09-13 01:51:07.375683
5869,David Harrison,seanrodgers@example.net,Laptop Case,2025-01-27,212.75,20,Port Benjamin,Debit Card,2024-09-30,Gold,32,6.65,Standard,2023-09-12 02:12:42.524532
2708,Christopher Thomas,elizabeth17@example.net,Laptop Case,2025-02-15,296.79,60,Lake Taylor,Debit Card,2025-02-07,Gold,41,7.24,Express,2023-12-24 16:43:19.149489
6828,Sara Miller,garymann@example.org,Laptop Case,2025-01-24,337.43,31,North William,PayPal,2024-10-02,Gold,49,6.89,Standard,2024-01-11 01:00:53.284327
5686,Christopher Kane,johnnyli@example.net,Laptop Case,2025-01-23,178.32,48,Lisastad,PayPal,2024-12-12,Gold,14,12.74,Express,2023-06-03 04:16:46.959060
8868,Curtis Walker,ricardomcclain@example.com,Smartphone,2025-02-01,455.76,64,Lake Morganshire,PayPal,2024-10-24,Bronze,17,26.81,Express,2023-07-19 06:00:54.075536
3240,Ellen Walters,hoffmankenneth@example.com,Smartphone,2025-02-17,297.92,62,North Benjaminmouth,Debit Card,2024-10-23,Silver,22,13.54,Express,2023-08-20 05:35:08.186558
9783,Tammy Olson,hgardner@example.com,Laptop Case,2025-01-28,81.58,21,West Laura,PayPal,2024-11-28,Silver,39,2.09,Express,2023-11-18 13:48:07.510150
8142,Evelyn Newman,zlozano@example.org,Smartphone,2025-01-21,268.93,28,Andersonstad,Credit Card,2025-01-20,Bronze,37,7.27,Express,2023-10-10 05:28:16.926961
3914,Lisa Dalton,charleswalker@example.net,Portable Charger,2025-01-31,234.25,21,Carrollfort,Debit Card,2024-10-12,Gold,7,33.46,Standard,2023-07-17 22:37:14.745358
3258,Wesley Taylor,kevin39@example.com,Portable Charger,2025-02-15,180.64,30,South Robert,Debit Card,2024-09-10,Bronze,48,3.76,Standard,2023-08-15 12:28:57.540632
7440,Craig White,vanessa59@example.net,Portable Charger,2025-01-27,419.66,35,Ellisshire,PayPal,2024-10-08,Bronze,37,11.34,Standard,2023-10-19 21:43:37.544966
8410,Nathaniel Morales,julie94@example.net,Smartphone,2025-01-30,319.66,45,Debraside,PayPal,2024-10-06,Gold,20,15.98,Express,2024-02-12 11:47:11.670039
9303,Nicole Pierce,luis64@example.org,Smartphone,2025-02-13,71.1,31,Debraburgh,Credit Card,2024-11-07,Silver,2,35.55,Standard,2024-01-28 08:44:21.072914
1779,Michele Hudson,christopher95@example.com,Portable Charger,2025-01-24,399.45,58,New Craig,PayPal,2025-02-16,Bronze,19,21.02,Express,2023-11-16 01:18:12.143817
7872,Charles West,dgarza@example.net,Smartphone,2025-02-11,285.39,77,New Tylermouth,Credit Card,2025-01-01,Silver,21,13.59,Express,2023-10-27 03:18:03.926527
2994,Brandon Baker,lnoble@example.com,Wireless Headphones,2025-02-15,256.41,45,West Emilytown,PayPal,2024-12-25,Gold,15,17.09,Express,2023-12-25 04:28:07.816874
6510,Jesse Taylor,whitedeborah@example.org,Laptop Case,2025-02-14,496.71,65,West Jasonberg,Credit Card,2024-11-08,Gold,26,19.1,Standard,2023-09-24 20:54:16.800549
5067,Monique Burke,deanna62@example.com,Wireless Headphones,2025-02-01,490.91,43,Juanville,PayPal,2024-12-06,Silver,25,19.64,Express,2024-01-23 14:39:19.757722
2786,Ashley Williams,ischmidt@example.net,Portable Charger,2025-01-23,377.53,24,Fisherbury,Credit Card,2024-12-20,Silver,4,94.38,Standard,2023-12-19 20:37:24.392597
8107,John Taylor,xholt@example.org,Laptop Case,2025-02-03,312.23,59,East Christinaburgh,PayPal,2024-10-25,Bronze,38,8.22,Express,2023-11-16 16:38:44.550999
2755,Matthew Thompson,jgomez@example.net,Laptop Case,2025-02-04,62.57,55,North Nathanmouth,Debit Card,2024-10-16,Bronze,31,2.02,Express,2023-12-26 21:23:16.804468
5902,Amanda Johnson,amber91@example.com,Laptop Case,2025-02-15,208.14,73,North Anitamouth,Debit Card,2024-12-22,Gold,10,20.81,Express,2023-08-15 21:30:43.306207
9060,Diana Chang,iking@example.net,Smartphone,2025-02-06,386.53,80,East Charles,PayPal,2025-02-14,Gold,30,12.88,Standard,2023-12-22 01:26:30.444088
7867,Kimberly Bradley,olewis@example.com,Wireless Headphones,2025-01-27,495.73,71,South Sharon,Credit Card,2025-02-16,Bronze,27,18.36,Express,2023-05-08 04:27:51.654527
6299,Teresa Olson,tonya99@example.org,Laptop Case,2025-02-08,75.16,63,Scottshire,Debit Card,2024-10-01,Gold,36,2.09,Standard,2023-06-26 12:39:19.357359
3553,Anthony Wagner MD,jameslaura@example.com,Laptop Case,2025-01-21,462.04,75,West Meagan,Credit Card,2024-11-28,Silver,37,12.49,Standard,2023-07-16 16:40:44.037017
2813,Veronica Drake,russelljoel@example.org,Smartphone,2025-02-12,148.53,50,New Megan,Credit Card,2025-01-13,Silver,47,3.16,Express,2023-12-25 20:41:43.988911
4471,Catherine Anderson,uthomas@example.net,Laptop Case,2025-01-30,136.48,39,East Ricky,Debit Card,2024-09-23,Silver,6,22.75,Standard,2023-06-16 00:22:33.923117
4654,Stephen Levy,ashleyjohnson@example.org,Wireless Headphones,2025-01-22,198.35,56,Nicholsstad,Debit Card,2024-09-09,Gold,34,5.83,Standard,2023-06-09 15:12:11.196814
9966,Marcus Miller,judy66@example.net,Laptop Case,2025-02-15,353.53,62,North Matthewfurt,Debit Card,2024-10-04,Bronze,4,88.38,Express,2023-05-28 23:52:08.020449
8564,Brian Robinson,jenniferhiggins@example.com,Wireless Headphones,2025-02-01,93.51,38,Davidland,Debit Card,2025-02-01,Gold,30,3.12,Express,2023-04-06 02:48:33.992777
3753,John Bell,umendoza@example.org,Wireless Headphones,2025-02-18,89.84,48,Jamesborough,PayPal,2025-01-14,Gold,39,2.3,Standard,2023-06-21 08:05:36.701655
8392,Christian Torres,martinezedward@example.net,Smartphone,2025-02-13,408.19,52,Matthewshire,Debit Card,2024-11-01,Bronze,24,17.01,Express,2023-09-20 21:26:55.027061
4784,Louis Jimenez,susanwillis@example.net,Smartphone,2025-02-03,174.88,48,Port Robin,Debit Card,2024-12-13,Bronze,41,4.27,Standard,2023-09-07 17:32:19.307933
4361,Michelle Nichols,kleincatherine@example.net,Portable Charger,2025-01-30,419.39,46,Lake Willie,Credit Card,2024-11-06,Gold,16,26.21,Express,2023-11-16 09:39:07.106389
2879,Sarah Evans,jschneider@example.org,Portable Charger,2025-02-04,359.2,47,Rebeccabury,Credit Card,2024-12-11,Gold,23,15.62,Standard,2023-10-20 22:26:11.326051
7950,Anthony Martin,raymond98@example.org,Wireless Headphones,2025-02-07,131.97,65,Holtshire,PayPal,2024-12-10,Silver,26,5.08,Express,2023-08-01 10:02:56.604109
5640,Stephen Nichols,ogarrison@example.org,Wireless Headphones,2025-02-18,415.91,80,Fordview,PayPal,2025-02-07,Gold,6,69.32,Express,2024-01-03 10:48:39.396675
6875,Wendy Stephens,karenfrost@example.com,Laptop Case,2025-01-20,170.7,43,New Carla,Credit Card,2024-10-20,Bronze,24,7.11,Express,2023-06-03 11:11:44.714105
8906,Beth Hardy,ksmith@example.net,Portable Charger,2025-02-01,24.16,54,East Ebonyville,Debit Card,2024-12-29,Silver,17,1.42,Standard,2023-06-16 03:49:06.949963
6460,Daniel Walters,meganwood@example.net,Smartphone,2025-02-05,392.08,65,Wallstad,Debit Card,2025-01-18,Bronze,35,11.2,Standard,2023-12-17 05:06:51.274926
6652,Bonnie Lam,brianrice@example.org,Wireless Headphones,2025-02-16,353.97,20,Lake Amy,PayPal,2024-09-11,Bronze,39,9.08,Standard,2023-11-28 18:42:38.276277
5470,Carrie Pearson,smithchristine@example.org,Wireless Headphones,2025-01-26,85.09,26,South Elizabethberg,Debit Card,2024-12-07,Gold,29,2.93,Express,2023-12-10 07:39:21.751324
5973,Monica Mullins,patrick22@example.com,Portable Charger,2025-02-18,357.26,57,Mitchellfort,PayPal,2024-10-31,Bronze,44,8.12,Express,2024-01-21 23:21:35.079169
4653,Kayla Dillon,matthew55@example.com,Smartphone,2025-02-12,177.74,18,Hurstfort,PayPal,2024-11-21,Silver,25,7.11,Express,2023-07-04 01:29:07.109064
8242,Christopher Nielsen,gknight@example.org,Laptop Case,2025-02-03,51.94,45,North Rachel,Credit Card,2025-02-11,Bronze,1,51.94,Standard,2023-08-27 01:06:41.258602
2363,Michael Keller,judithrodriguez@example.org,Portable Charger,2025-01-26,112.21,41,Lake Jennifer,PayPal,2024-09-27,Gold,15,7.48,Standard,2023-04-27 16:03:40.209367
2497,Jonathan Colon,catherine39@example.org,Smartphone,2025-02-12,352.36,21,Lake Sarahville,PayPal,2025-02-09,Bronze,3,117.45,Express,2023-04-09 01:21:38.531647
1886,Robin Simpson,jorgewarner@example.com,Smartphone,2025-02-10,359.17,49,Frankfurt,Debit Card,2024-11-29,Gold,18,19.95,Standard,2023-11-24 01:59:58.378386
1705,Sara Kaiser,gcarey@example.org,Laptop Case,2025-02-13,83.65,38,Edwinside,Debit Card,2024-09-24,Gold,38,2.2,Standard,2023-03-21 11:22:55.524033
9330,Melissa Lane,larsondebra@example.org,Laptop Case,2025-02-03,65.15,70,Lake Andrestad,Credit Card,2024-12-09,Silver,27,2.41,Express,2024-01-26 13:28:41.125525
8625,Richard Evans,jeffrey47@example.net,Laptop Case,2025-02-11,108.72,76,North Lori,PayPal,2025-02-06,Silver,47,2.31,Standard,2023-10-24 21:41:00.028604
2888,Jacob Gomez,danielle20@example.org,Smartphone,2025-01-28,452.86,44,Samanthaberg,Debit Card,2024-11-25,Gold,14,32.35,Standard,2024-01-16 02:36:05.729131
7058,Gerald Mayer,stephaniemitchell@example.org,Laptop Case,2025-02-09,159.29,68,West Ericstad,PayPal,2024-11-26,Bronze,38,4.19,Standard,2023-11-07 02:51:58.328838
4816,Kyle Davis,clin@example.com,Smartphone,2025-02-03,94.54,27,Johnview,Credit Card,2025-01-06,Bronze,19,4.98,Standard,2024-01-12 16:04:18.304501
4003,Kelly Phelps DVM,manuel93@example.org,Wireless Headphones,2025-01-29,137.43,45,Brooksmouth,Credit Card,2024-09-19,Bronze,13,10.57,Standard,2023-06-27 15:09:06.635565
5467,Brittney Watson,bbutler@example.org,Wireless Headphones,2025-02-11,230.82,43,Scotttown,Debit Card,2024-09-12,Gold,11,20.98,Express,2023-12-06 00:31:45.303094
5520,Michelle Allison,xsmith@example.net,Portable Charger,2025-01-28,340.79,39,Cameronton,Debit Card,2025-01-06,Gold,19,17.94,Standard,2023-12-02 15:12:39.436001
8224,Mr. Todd Robertson,jmiller@example.org,Wireless Headphones,2025-02-13,219.93,71,Grayburgh,Credit Card,2024-11-01,Bronze,8,27.49,Standard,2023-03-10 14:58:49.523232
2396,Louis Reynolds,jesusingram@example.org,Portable Charger,2025-01-31,69.46,46,Lewismouth,PayPal,2024-09-02,Gold,38,1.83,Express,2023-10-08 01:08:28.913548
3031,Patty Myers,prose@example.org,Portable Charger,2025-02-08,450.68,66,East Corey,Credit Card,2024-10-17,Silver,14,32.19,Standard,2024-01-26 02:25:36.149878
7578,Richard Miller,jjohnson@example.org,Laptop Case,2025-01-26,418.79,77,South Lauraport,PayPal,2025-01-27,Silver,35,11.97,Express,2023-07-23 00:08:09.480342
1595,Hannah Wells,kenneth11@example.org,Smartphone,2025-02-17,348.5,48,North Rhonda,Debit Card,2025-01-29,Gold,8,43.56,Standard,2023-05-08 16:25:15.407412
2021,Brent Ray,chanjill@example.com,Smartphone,2025-02-11,432.84,80,North Seanfurt,Credit Card,2024-10-09,Bronze,5,86.57,Express,2023-12-12 23:54:07.560689
3422,Daniel Campbell,jeffrey82@example.net,Wireless Headphones,2025-01-24,172.79,63,Michelleshire,Debit Card,2025-02-06,Silver,47,3.68,Express,2023-03-30 18:07:54.250218
4937,Anna Chan,larryburke@example.com,Laptop Case,2025-01-25,379.69,64,Johnsonfurt,Credit Card,2024-11-04,Bronze,24,15.82,Express,2023-07-05 00:57:19.191399
4537,Brett Fowler,deansandra@example.com,Portable Charger,2025-02-03,136.09,21,New Kathleenburgh,Debit Card,2025-02-10,Silver,18,7.56,Standard,2023-08-24 20:44:09.482123
3849,Richard Hall,walshpaul@example.org,Portable Charger,2025-01-26,299.88,78,Anthonyview,Debit Card,2025-02-01,Gold,9,33.32,Express,2023-09-06 10:59:52.164351
9018,Patrick Ford,jessicacampbell@example.net,Laptop Case,2025-01-29,293.53,64,Castilloport,Credit Card,2024-12-12,Bronze,31,9.47,Standard,2023-09-10 02:12:00.318407
6543,Ann Burke,pramos@example.com,Wireless Headphones,2025-02-13,64.77,43,South Gabrielborough,Credit Card,2025-01-10,Gold,16,4.05,Express,2023-08-18 20:54:07.815067
6220,Douglas Humphrey,jason66@example.org,Smartphone,2025-02-04,312.24,44,Port Kevinshire,Debit Card,2024-10-07,Gold,19,16.43,Standard,2023-10-10 22:58:24.926790
7006,Steven Carter,descobar@example.org,Laptop Case,2025-02-17,80.87,52,Leslieland,PayPal,2024-11-23,Gold,36,2.25,Standard,2023-10-22 12:02:19.177030
4844,Nicholas Joseph,xsawyer@example.com,Laptop Case,2025-02-09,223.83,59,Port Donna,Debit Card,2024-09-11,Bronze,5,44.77,Express,2023-02-20 15:22:05.134566
9673,Kayla Montgomery,nlee@example.com,Laptop Case,2025-01-26,149.68,66,Fischerfort,Credit Card,2024-11-26,Silver,13,11.51,Express,2023-10-22 03:30:28.452028
1331,Laurie Jenkins,geralddavis@example.org,Wireless Headphones,2025-02-18,477.09,24,Lake Mckenzieburgh,Credit Card,2025-02-02,Silver,36,13.25,Standard,2023-05-19 15:01:08.472059
