Customer ID,Name,Email,Product Purchased,Purchase Date,Amount Spent ($),Age,City,Payment Method,Last Login Date,Membership Status,Number of Orders,Average Order Value ($),Preferred Shipping Method,Account Created Date
5281,Lisa Johns,laurenrichmond@example.net,Smartphone,2025-02-14,39.68,22,Richardport,PayPal,2024-09-25,Gold,44,0.9,Standard,2023-03-30 02:22:47.629733
3090,Edward Nichols,gerald60@example.com,Smartphone,2025-02-02,312.64,47,Port Eric,Debit Card,2024-09-21,Silver,11,28.42,Standard,2023-09-03 21:26:02.794581
9164,Erin Martin,jonathanmoore@example.net,Smartphone,2025-02-10,483.13,42,Wrighttown,PayPal,2024-12-10,Silver,7,69.02,Standard,2023-09-10 16:26:38.618200
4965,Gloria Wagner,sandrawerner@example.com,Smartphone,2025-01-23,40.22,24,Port Markstad,Credit Card,2024-08-30,Gold,8,5.03,Express,2024-01-28 00:47:38.637623
7070,Jennifer Mcguire MD,rhughes@example.org,Portable Charger,2025-01-24,37.19,59,East Loriland,Debit Card,2024-08-27,Bronze,1,37.19,Standard,2023-05-04 14:26:33.162088
5794,Peter Lee,tgray@example.net,Laptop Case,2025-02-16,226.8,63,Donnastad,Debit Card,2024-09-17,Silver,36,6.3,Standard,2023-09-13 21:10:10.847657
3230,David Hanna,shawkins@example.com,Portable Charger,2025-02-08,494.99,18,Hernandezborough,Credit Card,2024-11-06,Gold,17,29.12,Express,2023-03-27 12:55:43.555117
3532,Michael Gibson,fmcpherson@example.org,Wireless Headphones,2025-01-28,369.71,54,South Christianbury,Debit Card,2025-02-03,Silver,45,8.22,Standard,2024-01-07 07:56:21.204793
7320,Carla Turner,michael60@example.org,Smartphone,2025-02-06,231.09,18,Mathisport,Credit Card,2024-11-02,Gold,11,21.01,Standard,2023-06-23 21:41:58.974394
3559,Erin Burton,john26@example.net,Wireless Headphones,2025-02-15,20.24,80,Lake James,Debit Card,2024-12-03,Silver,29,0.7,Standard,2023-06-17 10:04:57.183296
3082,Matthew Harper,wbowman@example.com,Laptop Case,2025-02-08,498.31,46,West William,Debit Card,2024-12-28,Bronze,18,27.68,Standard,2023-05-08 12:56:09.257697
3124,Kathleen Moran,jeremy01@example.net,Smartphone,2025-01-23,20.33,28,New Sabrinatown,Debit Card,2024-11-28,Bronze,13,1.56,Express,2024-01-06 19:57:47.180048
6296,Richard Wilson,kristy81@example.net,Portable Charger,2025-02-07,113.14,75,Josephberg,Debit Card,2025-02-08,Gold,16,7.07,Standard,2024-01-20 22:06:32.210511
4647,Dana Kennedy,jenniferroach@example.org,Portable Charger,2025-02-16,299.31,75,Allisonmouth,PayPal,2024-12-13,Silver,2,149.66,Standard,2023-02-19 13:12:46.212692
6004,Jacqueline Griffin,pkelly@example.net,Smartphone,2025-01-26,119.35,71,Port Jeanette,Debit Card,2025-02-08,Silver,39,3.06,Standard,2023-05-15 14:31:41.854961
1675,Kevin Lang,bondrobert@example.com,Portable Charger,2025-02-09,111.41,24,Lake Claire,Debit Card,2025-02-10,Silver,6,18.57,Standard,2023-02-23 03:50:10.229906
8405,Christina Bowen,martinezkristine@example.org,Portable Charger,2025-02-11,218.19,47,Aprilland,Credit Card,2024-11-02,Gold,36,6.06,Express,2024-02-09 02:04:09.457577
3742,Sharon Watson,whitneyreid@example.net,Smartphone,2025-02-17,27.85,79,Lake Christinemouth,PayPal,2025-01-16,Silver,37,0.75,Express,2023-12-21 07:44:43.729689
5426,Tiffany Schaefer,robert62@example.org,Smartphone,2025-01-24,310.22,64,Cuevasbury,PayPal,2024-09-03,Bronze,33,9.4,Standard,2023-05-08 05:06:48.338723
6229,Dean Lewis,millerpatricia@example.net,Laptop Case,2025-02-16,51.22,30,East Megan,Credit Card,2025-01-11,Silver,26,1.97,Standard,2024-02-17 23:04:17.173616
2117,Joshua Knapp,jake42@example.net,Laptop Case,2025-01-26,228.37,80,West Nathanielburgh,Debit Card,2024-09-18,Bronze,35,6.52,Express,2023-10-20 21:46:12.190498
8897,Hannah Hogan,michelleprice@example.org,Smartphone,2025-02-08,475.65,49,Roberthaven,PayPal,2024-12-25,Gold,9,52.85,Standard,2023-06-02 12:09:44.102718
3644,Terry Gomez,montesjohn@example.com,Smartphone,2025-02-06,101.86,73,Deckerside,Debit Card,2025-01-03,Silver,46,2.21,Standard,2024-02-02 00:38:58.596346
5106,Jonathan Parrish,bhudson@example.com,Wireless Headphones,2025-02-11,379.11,27,Peterton,Credit Card,2025-01-05,Bronze,12,31.59,Express,2024-02-10 00:32:28.315484
6006,Rachel Wagner,kelly38@example.com,Smartphone,2025-02-03,213.85,53,Port Michellemouth,PayPal,2025-01-25,Gold,15,14.26,Express,2023-02-19 17:10:37.899586
2718,Joanna Day,franktaylor@example.net,Smartphone,2025-02-10,321.19,47,Quinntown,PayPal,2024-11-24,Gold,12,26.77,Express,2023-11-21 20:09:26.565261
2500,Nathaniel Payne,christinaroman@example.com,Laptop Case,2025-01-29,400.5,27,Lawsonport,Credit Card,2025-01-15,Gold,20,20.02,Express,2024-02-05 02:59:43.634434
8052,Devin Joseph,idavis@example.org,Laptop Case,2025-02-03,207.58,74,East Samuel,Credit Card,2024-10-20,Gold,24,8.65,Express,2023-08-28 07:47:12.783106
4575,Ryan Vincent,fitzgeraldbrian@example.com,Wireless Headphones,2025-01-25,200.56,65,Cassandrashire,Debit Card,2024-08-29,Silver,21,9.55,Standard,2023-06-24 18:31:13.532612
1455,Sonya Gates,mmartinez@example.org,Smartphone,2025-02-08,216.28,59,Amandaborough,PayPal,2024-08-23,Bronze,25,8.65,Standard,2023-03-13 08:04:30.946350
9913,Douglas Blanchard,lwatkins@example.org,Laptop Case,2025-02-08,393.67,72,Burkeshire,Credit Card,2024-10-16,Silver,37,10.64,Express,2023-08-04 22:18:40.583171
5074,Ashley Moore,asnyder@example.com,Portable Charger,2025-01-29,87.36,35,Greenborough,Debit Card,2024-12-08,Silver,29,3.01,Standard,2023-08-06 12:16:25.995612
1077,Kristen Mccarthy,dpham@example.com,Smartphone,2025-02-13,203.54,72,East Brenda,PayPal,2024-09-13,Gold,46,4.42,Express,2023-11-08 07:32:31.764391
4351,Christina Torres,silvataylor@example.com,Portable Charger,2025-02-14,444.36,34,New Sheila,Credit Card,2025-01-21,Bronze,32,13.89,Express,2023-10-17 18:37:31.913038
9479,Charlotte Wade,susanjohnson@example.net,Portable Charger,2025-01-21,202.53,76,South Kellifort,Debit Card,2025-01-27,Silver,23,8.81,Standard,2023-08-12 18:16:14.053869
7663,Allison Black,michaelgrant@example.net,Laptop Case,2025-02-06,122.11,34,Lake Jessica,Debit Card,2024-11-04,Gold,2,61.05,Standard,2023-04-01 14:43:01.080742
3869,Jennifer Nelson,pwalters@example.com,Laptop Case,2025-02-05,230.96,23,Brittneyhaven,PayPal,2025-02-09,Gold,12,19.25,Standard,2023-12-05 14:07:16.433433
3716,Ariel Anderson,anna19@example.net,Laptop Case,2025-01-22,492.67,22,Clarkmouth,Debit Card,2024-10-23,Gold,21,23.46,Express,2023-10-12 23:08:02.440017
2382,Gloria Woodward,jameslara@example.org,Smartphone,2025-01-19,221.14,21,Williamsborough,PayPal,2025-02-02,Gold,22,10.05,Standard,2023-12-27 06:46:38.429411
6050,Carlos Willis,eweber@example.net,Laptop Case,2025-01-25,52.62,67,Ariasmouth,Credit Card,2024-12-07,Silver,16,3.29,Standard,2023-05-28 12:47:57.399532
6057,Holly Petty,joshua44@example.org,Wireless Headphones,2025-02-08,71.12,43,Forbesside,Credit Card,2025-01-29,Silver,35,2.03,Standard,2023-07-27 21:34:36.248576
1917,Lori Christian,strongjennifer@example.org,Wireless Headphones,2025-02-10,464.73,31,Johnsonside,Debit Card,2025-01-11,Silver,1,464.73,Standard,2024-02-12 18:34:33.659534
8381,Charles Brooks,paul59@example.net,Smartphone,2025-01-30,51.79,56,East Jeffery,Debit Card,2024-09-05,Gold,32,1.62,Standard,2023-03-04 17:22:20.005298
4789,Cheryl Reese,william53@example.net,Smartphone,2025-02-15,350.88,47,South Robertton,PayPal,2025-01-25,Silver,33,10.63,Standard,2023-12-30 17:34:49.687433
2062,Breanna Hunter,pricebrandi@example.net,Wireless Headphones,2025-02-06,141.3,77,New Cherylbury,Debit Card,2025-01-28,Gold,45,3.14,Express,2023-05-24 16:30:30.197408
5330,Jose Simon,perrylindsay@example.org,Smartphone,2025-01-22,202.19,25,East Kevinside,Credit Card,2024-12-17,Gold,43,4.7,Standard,2023-07-13 07:37:23.826647
6190,Charles Dawson,sharonortiz@example.com,Wireless Headphones,2025-01-28,101.1,78,West Sarahbury,Debit Card,2024-09-20,Gold,22,4.6,Express,2023-09-12 14:00:40.439559
1206,Jerry Thomas,owensnicholas@example.net,Laptop Case,2025-02-07,231.1,69,Port Elizabethville,Credit Card,2024-10-31,Gold,42,5.5,Standard,2024-02-15 17:49:09.123384
2179,Derek Nash,itran@example.net,Laptop Case,2025-01-24,74.46,41,Gregoryville,PayPal,2024-11-19,Bronze,1,74.46,Standard,2023-12-27 20:35:57.152496
2127,Jacob Huang,sheila68@example.com,Smartphone,2025-02-04,286.74,61,Williamberg,Debit Card,2024-12-25,Gold,13,22.06,Standard,2023-05-02 02:30:55.763536
2327,Stephen Hunt,villarrealsamuel@example.org,Portable Charger,2025-02-03,361.9,26,Lake Brettburgh,Debit Card,2024-10-25,Gold,50,7.24,Standard,2023-02-26 05:10:09.037789
7597,George Ramirez,gravesrichard@example.org,Smartphone,2025-02-06,409.28,20,Samanthaport,Debit Card,2024-09-14,Silver,18,22.74,Express,2023-08-14 06:16:54.528619
2247,Anita Aguilar,dennisbailey@example.org,Laptop Case,2025-01-23,435.38,53,Parkerberg,Debit Card,2025-01-31,Gold,19,22.91,Express,2023-09-01 08:23:55.678634
9813,Brian Flores,bjackson@example.org,Wireless Headphones,2025-01-26,443.68,43,Robertville,Credit Card,2024-11-26,Bronze,36,12.32,Express,2024-02-17 23:15:44.355042
6259,Joseph Martin,julieharrison@example.com,Wireless Headphones,2025-01-22,409.82,71,Martinezbury,Credit Card,2024-12-05,Bronze,13,31.52,Express,2023-08-09 14:25:38.491197
9434,Virginia Cervantes,yferrell@example.org,Laptop Case,2025-02-03,425.9,60,South Alicia,Debit Card,2024-09-30,Bronze,23,18.52,Express,2023-05-28 13:02:28.038201
3830,Tracy Huber,haroldanderson@example.com,Wireless Headphones,2025-02-13,358.81,65,Wardshire,Credit Card,2024-09-25,Bronze,30,11.96,Standard,2024-02-07 01:23:42.398950
4709,Kenneth Adams,brenda83@example.net,Laptop Case,2025-02-10,234.18,69,Lake Brittanytown,Debit Card,2025-01-11,Bronze,4,58.55,Express,2023-05-09 09:41:48.270483
3991,Gabriel Taylor,jacob26@example.org,Wireless Headphones,2025-02-08,480.53,72,North Kimberly,PayPal,2024-10-01,Silver,26,18.48,Express,2023-03-20 15:41:05.312023
8707,Tiffany Thomas,darlenejones@example.net,Portable Charger,2025-02-04,229.31,35,Woodston,Debit Card,2025-01-03,Bronze,37,6.2,Express,2023-12-30 09:28:30.212329
4901,Roy Moore,bsanchez@example.org,Smartphone,2025-01-27,409.23,42,Danielstad,PayPal,2024-10-14,Bronze,23,17.79,Express,2023-12-15 15:39:40.506015
4764,Kristen Reynolds,jeffreythomas@example.org,Laptop Case,2025-02-14,204.07,56,South Alicia,Credit Card,2025-02-08,Silver,41,4.98,Standard,2023-10-23 01:37:23.805692
3265,Samuel Morton,mitchellterry@example.org,Portable Charger,2025-02-03,41.27,65,Lake Sharonbury,PayPal,2025-01-14,Bronze,21,1.97,Standard,2023-02-20 20:46:32.598690
2457,Angela Jacobs,monicaaguilar@example.com,Portable Charger,2025-02-13,370.47,65,Garciatown,PayPal,2024-11-27,Bronze,38,9.75,Express,2023-04-29 06:43:22.773599
3566,Christopher Burns,lisa42@example.org,Portable Charger,2025-02-16,180.0,19,Parsonstown,Credit Card,2024-12-25,Bronze,45,4.0,Standard,2023-11-28 12:31:17.075464
2689,David Meyer,millerryan@example.org,Wireless Headphones,2025-01-24,228.0,26,Davidberg,Debit Card,2024-11-25,Silver,50,4.56,Standard,2023-11-03 20:11:46.833493
7830,Tyler Mann,kellymcmahon@example.org,Wireless Headphones,2025-01-24,412.16,52,West Karen,PayPal,2025-01-22,Bronze,36,11.45,Express,2023-03-12 06:51:07.697003
9147,Steven Swanson,dpatel@example.com,Portable Charger,2025-01-24,335.71,30,Lake Brianna,Debit Card,2025-01-01,Bronze,1,335.71,Standard,2023-05-22 09:56:48.913344
8271,Jill Simpson,jaygreen@example.net,Smartphone,2025-02-06,20.83,40,Davidchester,Credit Card,2024-09-28,Silver,9,2.31,Express,2023-10-28 04:15:45.311908
9377,Michael Becker,marcus87@example.org,Portable Charger,2025-02-14,311.8,48,West Leslie,Credit Card,2024-11-20,Bronze,49,6.36,Standard,2024-01-22 19:40:53.345645
6235,Erika Rivers DDS,teresaschmitt@example.org,Wireless Headphones,2025-01-25,335.5,63,New Claytonmouth,Credit Card,2024-08-22,Bronze,28,11.98,Express,2023-03-26 00:57:46.658821
1359,Donna Ruiz,heather69@example.net,Laptop Case,2025-02-02,402.75,44,North Jeremychester,Debit Card,2024-12-18,Gold,42,9.59,Express,2023-05-08 03:23:39.293098
9886,John Williams,jthompson@example.net,Portable Charger,2025-02-04,353.41,80,Davidbury,Credit Card,2024-10-12,Bronze,32,11.04,Standard,2023-12-20 02:33:39.822022
7421,Rebecca Wallace,pfletcher@example.org,Laptop Case,2025-02-01,437.67,79,New Olivia,PayPal,2024-12-10,Gold,29,15.09,Express,2023-03-15 19:43:13.911317
5587,Daisy Baird,kim75@example.net,Smartphone,2025-01-19,487.49,44,East Erikfurt,PayPal,2024-10-24,Silver,19,25.66,Standard,2023-08-19 23:44:46.968071
5755,Kevin Wright,patrickmoore@example.org,Smartphone,2025-02-09,179.85,36,Travisburgh,Debit Card,2024-09-13,Gold,32,5.62,Express,2023-06-28 01:16:47.979404
4229,Steve Nguyen,tylersierra@example.com,Smartphone,2025-01-26,427.67,57,New William,PayPal,2024-11-03,Silver,22,19.44,Express,2023-04-10 07:15:13.616689
7209,Lisa Flores,kbaker@example.net,Laptop Case,2025-01-20,288.18,30,Johnsonhaven,Credit Card,2024-09-29,Gold,27,10.67,Standard,2023-04-13 06:53:52.641353
3906,Stephen Hartman,wcox@example.net,Portable Charger,2025-01-25,30.96,64,Martinhaven,Debit Card,2024-12-27,Silver,42,0.74,Standard,2023-03-11 09:54:21.555532
9520,Katie Grant,stacey22@example.com,Laptop Case,2025-01-24,373.48,66,Osbornehaven,PayPal,2024-10-13,Bronze,9,41.5,Express,2023-08-18 06:58:30.328721
7657,Thomas Baker,elizabethbarber@example.org,Laptop Case,2025-02-06,496.76,58,New Barry,PayPal,2024-10-07,Gold,1,496.76,Express,2023-09-14 06:14:56.300518
5016,Jessica Silva,gsmith@example.org,Laptop Case,2025-02-08,112.69,28,Alexandraport,Debit Card,2025-02-12,Bronze,5,22.54,Express,2023-04-18 09:52:47.791496
4757,Kristen Hendricks,shannonreed@example.net,Laptop Case,2025-02-01,56.94,21,Lake Gregoryhaven,Debit Card,2024-12-10,Silver,35,1.63,Express,2024-01-07 06:42:54.681028
3455,Shari Campbell,dustin94@example.org,Smartphone,2025-01-24,292.79,53,Lowechester,Credit Card,2024-11-18,Gold,28,10.46,Express,2023-07-28 02:04:37.768222
9713,Fred Roberts,michelle08@example.com,Smartphone,2025-01-27,330.92,65,Anthonymouth,PayPal,2024-09-12,Silver,18,18.38,Express,2023-08-03 07:47:02.615136
1344,April Brooks,qmitchell@example.net,Smartphone,2025-02-12,222.03,61,West Angela,Debit Card,2024-09-27,Silver,19,11.69,Express,2023-03-11 02:55:36.471934
9832,Richard Webb,srivera@example.org,Wireless Headphones,2025-01-28,303.6,79,Jessicaside,Credit Card,2025-01-29,Gold,24,12.65,Standard,2023-05-27 22:43:33.872172
4025,Patricia Gilbert,kylerivera@example.net,Wireless Headphones,2025-01-24,21.98,39,Nancyshire,PayPal,2024-10-25,Silver,37,0.59,Express,2023-05-11 07:46:32.121394
8603,Kelsey Church,charlesbrown@example.com,Laptop Case,2025-02-02,419.04,77,Lake Michelleshire,Debit Card,2024-12-24,Gold,38,11.03,Standard,2024-02-03 01:29:27.630169
5185,Madison Osborn,xwilson@example.net,Portable Charger,2025-01-23,209.48,54,Bankshaven,PayPal,2024-12-10,Bronze,3,69.83,Express,2023-06-17 18:00:50.333885
1504,Barbara Frank,jdixon@example.org,Portable Charger,2025-02-06,438.21,50,Kevinport,Credit Card,2025-02-03,Silver,31,14.14,Standard,2023-08-29 17:17:16.534315
5057,Thomas Lopez,johnsonlauren@example.net,Laptop Case,2025-01-31,438.0,26,East Kristinfurt,Credit Card,2025-01-12,Gold,49,8.94,Standard,2023-10-02 12:35:11.364265
3148,Carol Mckinney,tiffany68@example.org,Laptop Case,2025-01-19,193.51,45,Robertburgh,PayPal,2025-01-17,Bronze,13,14.89,Express,2023-03-12 03:01:05.865716
8271,Justin Cunningham,brownmarvin@example.com,Portable Charger,2025-02-04,321.02,21,Chloefurt,Credit Card,2025-01-26,Silver,1,321.02,Express,2023-07-14 19:39:58.869539
8292,Matthew Jackson,vjames@example.org,Smartphone,2025-02-07,206.17,64,Lake Dawnland,Credit Card,2024-10-06,Silver,48,4.3,Express,2023-05-05 03:09:35.396090
6710,Sonya Woodward,edward40@example.org,Portable Charger,2025-02-08,134.3,60,Kimberlybury,Credit Card,2025-01-29,Bronze,25,5.37,Express,2023-06-12 23:10:32.555453
9566,Dennis Campbell,benjamin60@example.net,Wireless Headphones,2025-02-17,192.8,48,Katherineland,Credit Card,2024-10-04,Gold,37,5.21,Standard,2023-05-22 21:19:08.135670
7545,Diana Adams,samantha82@example.org,Wireless Headphones,2025-02-02,426.3,29,Christineton,Credit Card,2024-11-22,Bronze,16,26.64,Standard,2023-06-19 05:28:29.976137
2736,Rhonda Davis,ingramgloria@example.org,Portable Charger,2025-01-27,158.53,69,Isaacview,Credit Card,2025-01-08,Bronze,1,158.53,Express,2023-11-11 21:48:04.618698
9911,Angela Spencer,thomas83@example.net,Portable Charger,2025-01-22,338.35,30,Josephmouth,Credit Card,2024-12-06,Bronze,24,14.1,Express,2023-08-08 22:46:48.831166
2609,Paul Cobb,hjarvis@example.org,Portable Charger,2025-02-07,487.0,26,Floresmouth,Credit Card,2024-09-23,Silver,3,162.33,Express,2023-09-25 14:21:31.638484
5722,Chris Adams,wendyanderson@example.org,Smartphone,2025-01-24,384.11,41,Port Lydiahaven,PayPal,2024-12-01,Gold,31,12.39,Express,2023-09-15 05:31:38.844910
7511,Daniel Montes,james09@example.org,Smartphone,2025-02-17,219.93,78,New Lindseyland,Debit Card,2024-11-14,Silver,16,13.75,Standard,2023-12-26 21:32:33.548433
8663,Natalie Williams,johnsonlatoya@example.com,Portable Charger,2025-02-14,490.82,47,Gloriaberg,Debit Card,2024-09-10,Bronze,16,30.68,Standard,2023-10-09 22:26:29.717465
1199,Brad Nguyen,peggyweber@example.net,Portable Charger,2025-02-04,407.87,23,Melissatown,Debit Card,2024-11-20,Bronze,15,27.19,Express,2024-01-30 00:05:26.251701
4299,Alexander Escobar,mark18@example.net,Smartphone,2025-02-17,493.4,61,Woodschester,Credit Card,2025-02-17,Silver,46,10.73,Express,2023-11-21 17:14:52.243793
8630,Christopher Benjamin,randallramos@example.net,Laptop Case,2025-02-09,176.85,30,Lindsayshire,PayPal,2024-12-26,Gold,19,9.31,Standard,2023-04-17 10:21:58.385785
7677,Kristi Evans,cunninghamautumn@example.com,Portable Charger,2025-01-28,415.17,69,South Anne,Debit Card,2025-01-27,Silver,49,8.47,Express,2023-06-19 13:05:12.208741
1559,Mrs. Christy Ramirez,gateswilliam@example.net,Laptop Case,2025-02-03,356.59,62,Port Michael,Credit Card,2025-01-26,Gold,39,9.14,Express,2023-09-25 10:25:13.004981
5695,Makayla Orozco,lthompson@example.com,Smartphone,2025-01-28,421.64,62,Johnmouth,PayPal,2025-01-19,Bronze,48,8.78,Express,2023-06-03 11:26:46.518767
5922,Ashley Herman,hjackson@example.net,Wireless Headphones,2025-02-08,254.08,79,Craigview,Credit Card,2025-02-01,Gold,21,12.1,Express,2023-10-22 13:47:29.496911
6398,Amanda Tanner,ypearson@example.net,Wireless Headphones,2025-02-09,328.1,68,Soniachester,Debit Card,2025-01-11,Bronze,15,21.87,Express,2023-05-25 08:17:07.950240
1285,Margaret Gonzalez,davidgallagher@example.org,Laptop Case,2025-02-06,465.04,48,Larsonchester,PayPal,2025-02-10,Bronze,21,22.14,Standard,2023-04-20 06:07:39.143739
3063,Rick Crawford,mooresteven@example.net,Portable Charger,2025-02-03,408.11,20,Anitamouth,Debit Card,2025-01-03,Silver,4,102.03,Express,2023-07-17 13:09:18.098817
3753,Matthew White,arnoldjacob@example.net,Wireless Headphones,2025-01-21,221.47,78,Port Michael,PayPal,2024-11-03,Bronze,40,5.54,Standard,2023-08-18 05:14:12.643014
9435,Michael Anderson,james98@example.com,Laptop Case,2025-02-06,276.95,79,New Nathanton,Debit Card,2024-09-06,Silver,45,6.15,Express,2024-01-27 20:00:32.438705
2944,William Morgan,austinrodriguez@example.com,Smartphone,2025-01-29,495.12,31,Catherineville,PayPal,2024-08-27,Silver,50,9.9,Express,2024-01-15 03:59:52.116593
1613,Lindsey Myers,llucas@example.org,Smartphone,2025-02-09,88.42,27,North Jason,Debit Card,2024-10-18,Silver,2,44.21,Express,2023-09-26 03:52:17.211817
2045,Justin Lee,nholmes@example.com,Laptop Case,2025-01-21,145.51,20,East Sarah,Debit Card,2025-02-14,Gold,3,48.5,Standard,2024-02-16 21:53:41.858243
2428,Dustin Small,lclark@example.com,Wireless Headphones,2025-02-02,473.69,28,South Jesse,Debit Card,2024-10-21,Bronze,36,13.16,Standard,2023-03-17 16:42:51.307241
9772,Daniel Watkins DDS,craigmunoz@example.org,Portable Charger,2025-02-11,367.98,35,Ortizmouth,Debit Card,2024-11-05,Silver,2,183.99,Express,2023-08-25 01:39:05.712410
1981,Heather Gonzalez,david25@example.net,Laptop Case,2025-01-21,126.88,37,Aliciabury,Credit Card,2025-01-28,Gold,31,4.09,Standard,2023-09-17 21:01:52.440624
3072,Sarah Cook,wtaylor@example.com,Smartphone,2025-01-19,240.86,60,West Jerome,Credit Card,2024-12-02,Bronze,20,12.04,Express,2023-06-26 06:56:51.535043
9791,Sean Stevenson,weavermartin@example.com,Portable Charger,2025-01-19,30.46,62,North Stuart,PayPal,2025-02-16,Silver,22,1.38,Express,2023-11-20 23:16:59.099810
6204,Christy Medina,barnesalex@example.org,Portable Charger,2025-01-25,482.37,44,Andreaside,Debit Card,2025-02-12,Bronze,10,48.24,Express,2023-11-20 02:19:07.117811
6850,Kevin Key,gloriaalexander@example.com,Portable Charger,2025-02-10,208.87,65,Lake Gregoryport,PayPal,2024-11-04,Bronze,4,52.22,Standard,2023-04-12 01:59:11.799674
4580,Amanda Green,callahandaniel@example.com,Portable Charger,2025-02-12,318.06,51,Port Lorraine,Credit Card,2025-01-23,Gold,3,106.02,Standard,2023-05-19 23:09:43.548990
9154,Mrs. Linda Strickland,marcsimmons@example.com,Portable Charger,2025-02-04,122.4,70,Brittanymouth,PayPal,2024-08-28,Silver,25,4.9,Standard,2023-02-27 00:21:55.882736
2043,Mary Martin,christopher75@example.net,Laptop Case,2025-02-09,456.54,28,South Michaelborough,Debit Card,2024-10-11,Gold,47,9.71,Express,2023-03-29 12:24:42.995162
2512,George Harrison,warrenmark@example.org,Portable Charger,2025-02-07,253.83,79,Lake Matthewfort,PayPal,2024-10-10,Silver,31,8.19,Standard,2023-12-19 02:58:40.548750
3957,David Williams,bthomas@example.org,Portable Charger,2025-02-15,313.3,59,Johnsonbury,Debit Card,2025-02-08,Bronze,3,104.43,Standard,2024-01-13 20:32:40.916767
3785,Joseph Adams,qfleming@example.org,Laptop Case,2025-01-26,302.76,45,West Kara,Credit Card,2024-11-09,Silver,40,7.57,Express,2023-02-22 10:24:45.544601
3424,Jeffrey Salazar,bonniewilliams@example.net,Wireless Headphones,2025-01-21,397.89,21,Jasonbury,Debit Card,2024-09-03,Gold,45,8.84,Standard,2023-08-18 07:08:19.618248
6122,Julia Garcia,brookediaz@example.net,Wireless Headphones,2025-02-15,288.82,47,New Cassandra,Debit Card,2025-01-08,Gold,38,7.6,Express,2023-02-22 16:55:35.752985
8363,Kimberly Cook,samuelrobinson@example.org,Wireless Headphones,2025-02-06,389.15,65,North Jaime,Credit Card,2024-11-18,Gold,7,55.59,Express,2023-09-25 02:44:49.577351
8143,Steven Briggs,jessehaas@example.com,Wireless Headphones,2025-02-16,358.51,19,Port Beth,PayPal,2024-11-20,Silver,10,35.85,Express,2024-02-10 16:03:34.861935
5005,Rick Patton,davidhiggins@example.com,Smartphone,2025-01-19,243.01,26,Campbellmouth,Debit Card,2024-12-29,Silver,38,6.39,Standard,2023-04-24 04:29:57.159495
8803,Jason Sandoval,carmstrong@example.net,Laptop Case,2025-01-20,484.74,31,Port Stephanieview,PayPal,2024-10-11,Bronze,18,26.93,Standard,2023-12-23 10:22:20.025951
2517,Eric Wright,sheryl16@example.org,Smartphone,2025-01-26,26.78,40,Bryanthaven,Credit Card,2025-01-14,Bronze,27,0.99,Express,2023-06-03 07:29:52.135469
2763,Cassandra Ryan,ndavis@example.net,Laptop Case,2025-01-24,476.95,43,Port Richardton,Credit Card,2024-11-26,Silver,29,16.45,Express,2023-06-12 19:46:10.448939
9030,Wendy James,catherinetaylor@example.com,Wireless Headphones,2025-01-21,168.95,43,West Joshua,Debit Card,2024-09-06,Silver,21,8.05,Standard,2023-10-10 11:03:55.939879
4351,Karen Nguyen,torresautumn@example.net,Laptop Case,2025-01-31,226.91,44,Melanieport,Debit Card,2025-01-28,Gold,4,56.73,Express,2023-04-04 19:13:50.768201
1621,Heidi Miller,pramos@example.com,Wireless Headphones,2025-02-15,457.19,28,Lake Joseph,Credit Card,2024-10-29,Silver,44,10.39,Express,2024-01-20 08:09:15.196260
1735,Patrick Holland,sandra39@example.net,Portable Charger,2025-02-11,93.62,76,East Jodymouth,PayPal,2024-09-24,Silver,21,4.46,Express,2023-04-18 06:39:22.850088
5664,Rebecca Suarez,michael28@example.org,Wireless Headphones,2025-01-29,207.18,66,Kaneton,Credit Card,2024-10-29,Gold,20,10.36,Express,2023-05-20 21:23:41.836358
9328,Vincent Evans,megan99@example.org,Laptop Case,2025-02-17,343.06,67,East Chelsea,Credit Card,2024-08-23,Silver,41,8.37,Express,2024-02-09 17:57:33.334309
8457,Lori Berg,wharrison@example.org,Laptop Case,2025-02-01,316.77,56,West Vanessabury,PayPal,2024-09-30,Gold,30,10.56,Standard,2023-10-24 21:59:32.881069
7492,Jocelyn Hughes,hansencharles@example.com,Wireless Headphones,2025-01-28,51.36,53,North Timothy,Credit Card,2024-10-25,Bronze,4,12.84,Express,2023-11-18 12:20:21.060711
1748,Amanda Henderson,qhall@example.com,Laptop Case,2025-01-30,187.26,74,South Paul,Debit Card,2025-01-22,Gold,43,4.35,Standard,2023-12-14 02:27:32.789093
7225,Nathaniel Brandt,richmondtimothy@example.net,Smartphone,2025-02-16,189.27,55,Diazmouth,Debit Card,2025-02-01,Silver,41,4.62,Express,2023-03-15 03:39:03.707712
3808,Laurie Bell,phays@example.net,Wireless Headphones,2025-01-20,59.58,45,Hughesport,Credit Card,2024-10-08,Bronze,49,1.22,Express,2023-10-03 19:56:07.352205
3664,Danny Martin,lisamayo@example.org,Laptop Case,2025-01-23,390.97,25,West Nathanielmouth,PayPal,2024-12-12,Gold,12,32.58,Express,2023-12-18 22:04:56.953852
1516,Monica Hunter,zwarner@example.org,Portable Charger,2025-02-14,171.33,43,New Kevinchester,PayPal,2024-12-02,Bronze,29,5.91,Standard,2023-08-09 13:16:19.205808
